,GLRLM1,GLRLM2,correlation_0,homogeneity_90,contrast_90,ASM_135,energy_135,Label
323,726.204,2374.444,0.177474009,0.083841437,280.3384813,0.000908334,0.030138581,1
324,270.974,1390.154,-0.080725987,0.035169883,1324.568855,0.000489177,0.02211734,1
325,204.596,1423.771,0.174784559,0.081855765,338.7168597,0.000965405,0.031070962,1
326,212.304,1350.14,0.183949006,0.056283999,564.6023166,0.000540492,0.023248491,1
327,266.335,1493.419,0.165698581,0.048579707,788.2599743,0.000516273,0.022721648,1
328,269.259,1482.905,0.219683777,0.062991123,439.6679537,0.000657991,0.025651329,1
329,466.387,1785.778,0.261898885,0.059820078,759.7258687,0.000492054,0.022182296,1
330,373.605,1735.461,0.187255267,0.086177596,331.5250965,0.000946221,0.03076071,1
331,425.234,1793.936,-0.0143162,0.073394456,371.2187902,0.000743597,0.027268967,1
332,181.165,1293.794,0.126228964,0.057437757,677.2432432,0.000586772,0.024223383,1
333,441.588,1617.3,0.207314251,0.070686332,276.484556,0.000906655,0.030110721,1
334,343.77,1590.355,0.394429472,0.040362888,1308.708494,0.000423474,0.020578474,1
335,114.462,1059.142,0.10837295,0.041931988,923.1801802,0.000540732,0.023253647,1
336,381.353,1780.324,0.219932253,0.049351656,903.9214929,0.000478626,0.021877519,1
337,496.421,1880.799,0.364448213,0.077239516,342.8963964,0.000643124,0.02535988,1
338,195.075,1325.118,0.071806769,0.054773013,552.3108108,0.000567109,0.023814057,1
339,295.634,1435.615,0.121016555,0.028805386,1383.339768,0.000457524,0.021389813,1
340,476.353,1965.976,0.184160452,0.105836446,236.8809524,0.001025113,0.032017386,1
341,266.294,1532.18,0.065764897,0.037084087,959.2702703,0.00050908,0.02256279,1
342,292.539,1426.335,0.226955213,0.04839771,988.8275418,0.000456085,0.021356155,1
343,190.251,1400.737,0.22481608,0.059094504,841.2348777,0.000618904,0.024877791,1
344,150.813,1189.855,0.320954842,0.050427102,729.1370656,0.000483182,0.021981399,1
345,170.113,1252.207,0.390082707,0.040872797,1008.350064,0.00049709,0.022295513,1
346,269.212,1388.476,0.028789405,0.041701299,949.002574,0.00052059,0.022816431,1
347,406.119,1812.866,0.413666434,0.071929296,436.3082368,0.000524186,0.022895118,1
348,404.295,1757.173,0.22242284,0.043568327,970.8519949,0.000514355,0.022679395,1
349,620.977,2118.678,0.326652966,0.070596383,354.2425997,0.000760862,0.027583721,1
350,179.64,1244.866,0.188577983,0.052972986,719.7374517,0.000584614,0.024178795,1
351,203.379,1304.266,0.029644765,0.032650723,1667.435006,0.000455846,0.02135054,1
352,460.878,1920.744,0.413351989,0.076453254,461.0495495,0.00053138,0.023051686,1
353,601.095,2087.961,0.150364781,0.077601107,517.3545689,0.000603798,0.024572292,1
354,409.545,1484.281,-0.014819142,0.044357262,966.98713,0.000518911,0.022779618,1
355,70.876,898.855,-0.058636294,0.034261715,1563.291506,0.000435943,0.020879243,1
356,248.846,1437.519,0.186811377,0.044163753,976.46139,0.000479105,0.021888477,1
357,473.065,1904.564,0.052818964,0.0606772,911.7927928,0.000675256,0.025985683,1
358,830.891,2019.657,0.453397092,0.059618651,967.0630631,0.000613629,0.024771537,1
359,153.45,1154.212,0.269483353,0.024632753,2334.939511,0.000399255,0.019981355,1
360,344.598,1579.775,0.307781549,0.070167054,343.0830116,0.00082105,0.028653962,1
361,261.478,1416.922,0.546707999,0.047299972,1050.800515,0.000449131,0.02119272,1
362,224.752,1399.438,0.201895606,0.048678357,859.484556,0.000446973,0.021141742,1
363,183.21,1296.364,0.431665331,0.029531631,1347.333333,0.000419397,0.020479187,1
364,339.347,1583.862,-0.025464564,0.046500245,719.3738739,0.000563033,0.023728313,1
365,492.919,2002.433,0.276025049,0.090671647,284.530888,0.000984828,0.031381967,1
366,282.732,1538.168,0.474432887,0.058057396,1242.572716,0.000511957,0.022626467,1
367,201.954,1320.653,0.077213851,0.06997971,277.997426,0.000780764,0.027942162,1
368,247.832,1530.954,0.432056185,0.04633689,992.6589447,0.000527783,0.022973535,1
369,228.569,1406.013,0.2156989,0.046142823,923.9028314,0.000489896,0.022133597,1
370,404.524,1821.362,0.121683757,0.060436784,589.5122265,0.0005321,0.023067284,1
371,328.165,1652.675,0.12098172,0.040588334,948.3938224,0.000491095,0.022160665,1
372,820.885,2578.977,0.348327545,0.09865054,145.6718147,0.000853422,0.02921338,1
373,403.289,1809.892,0.099957182,0.06864339,307.3661519,0.000755586,0.027487928,1
374,252.58,1370.429,-0.070886878,0.045582431,1426.690476,0.000420596,0.020508439,1
375,544.908,2066.29,0.517782245,0.087704119,214.7606178,0.000967323,0.031101817,1
376,252.146,1416.398,0.052920503,0.05328241,715.9723295,0.000638567,0.025269892,1
377,457.694,1817.58,0.372082785,0.089314161,250.9620335,0.001055806,0.032493175,1
378,553.115,1925.887,0.105816551,0.080359642,593.9485199,0.00086637,0.02943417,1
379,182.502,1242.982,0.172886612,0.039539252,970.0456885,0.000470473,0.021690387,1
380,145.173,1220.584,0.42804356,0.034373527,1298.389961,0.000467835,0.021629498,1
381,217.12,1428.914,0.26220057,0.09073905,417.0733591,0.000770933,0.027765679,1
382,296.443,1568.323,0.124078668,0.056588758,856.3211068,0.000631853,0.025136692,1
383,369.924,1761.871,0.570867535,0.109663778,264.4472329,0.000770214,0.027752721,1
384,334.098,1610.558,0.231582558,0.074204541,535.002574,0.000719138,0.026816744,1
385,596.605,2132.449,0.077741198,0.105824201,226.6731017,0.001170907,0.034218516,1
386,172.196,1260.616,0.528004412,0.048424964,846.0939511,0.000489656,0.022128179,1
387,644.817,1949.242,0.130137403,0.111612835,195.3925354,0.001279053,0.035763854,1
388,253.317,1317.829,-0.067719358,0.044017084,1148.851995,0.000419157,0.020473332,1
389,99.047,1044.45,-0.013755183,0.037124033,1588.707851,0.000458483,0.021412223,1
390,299.734,1399.239,0.044230832,0.04110772,1013.583012,0.000502845,0.022424203,1
391,265.647,1566.831,0.327638722,0.089563619,449.9234234,0.00072825,0.026986105,1
392,276.488,1527.033,0.108396265,0.089298843,351.4414414,0.000800667,0.028296063,1
393,304.889,1565.133,0.057477762,0.068498296,639.980695,0.000881237,0.029685644,1
394,153.607,1197.83,0.075836705,0.049895769,1544.923423,0.000419637,0.020485041,1
395,402.448,1696.336,0.097161063,0.059994,529.510296,0.000618425,0.02486815,1
396,370.828,1721.948,0.490967645,0.05723334,460.3764479,0.000624899,0.024997986,1
397,260.99,1330.697,0.066228586,0.029016831,1310.791506,0.000453927,0.021305568,1
398,380.149,1731.21,0.091169589,0.053794625,994.0669241,0.00046256,0.021507202,1
399,402.657,1675.555,0.608713879,0.075202068,2043.78121,0.000778846,0.027907814,1
400,241.865,1523.438,0.383866923,0.071342255,476.4092664,0.00068221,0.026119144,1
401,121.955,1058.688,0.249408061,0.027436477,1778.384813,0.000430667,0.020752526,1
402,501.009,1644.381,0.291852545,0.033440574,1364.407336,0.000456325,0.021361768,1
403,602.074,2184.279,0.572159179,0.074770014,246.7149292,0.000827284,0.028762548,1
404,383.297,1639.249,0.174475333,0.055124413,630.498713,0.000546727,0.023382193,1
405,385.767,1718.512,0.131289269,0.089314854,228.5830116,0.000969961,0.031144192,1
406,138.347,1158.477,0.299113303,0.042517688,876.7882883,0.000472151,0.021729046,1
407,667.53,2170.71,0.380089247,0.070595198,567.7380952,0.000582216,0.024129157,1
408,716.431,2337.062,0.396923546,0.090450887,184.6782497,0.000962767,0.031028486,1
409,130.232,1147.519,0.065553423,0.05393016,918.9214929,0.000488937,0.022111918,1
410,404.899,1740.963,0.331917518,0.061796578,787.7612613,0.000533059,0.023088065,1
411,748.697,2069.935,0.031892315,0.055460358,585.9942085,0.000548166,0.023412938,1
412,182.5,1234.543,0.139238399,0.030402161,1761.046976,0.000422754,0.020560987,1
413,149.953,1131.465,0.231701334,0.039087737,1279.017375,0.000436662,0.020896463,1
414,251.129,1323.641,0.042299049,0.034197356,1120.675676,0.000513156,0.022652946,1
415,165.282,1266.159,0.159701458,0.062631953,317.8719434,0.000756066,0.027496651,1
416,249.676,1311.532,0.344273283,0.032675877,1549.206564,0.000422754,0.020560987,1
417,565.713,2098.44,0.183093172,0.082722887,458.2425997,0.000610752,0.024713388,1
418,454.127,1607.536,-0.076579399,0.064249066,620.4530245,0.000515554,0.022705812,1
419,180.917,1276.954,0.063656638,0.064424815,482.1184041,0.000677414,0.026027175,1
420,714.926,2374.138,0.42651102,0.089585147,219.6737452,0.000847906,0.029118831,1
421,218.038,1327.783,0.220405531,0.032184262,1913.421493,0.000435223,0.020862009,1
422,209.058,1305.591,0.381200225,0.040072056,1437.371943,0.000434984,0.020856261,1
423,954.254,2592.022,0.476573387,0.079337701,255.041184,0.000827764,0.028770884,1
424,156.284,1188.571,0.266375071,0.02649112,1544.091377,0.000447453,0.021153081,1
425,606.014,1940.472,0.337110042,0.06893629,527.3873874,0.000799708,0.028279109,1
426,155.321,1228.956,-0.156917191,0.036994145,1699.296654,0.000422754,0.020560987,1
427,293.855,1424.766,0.303089911,0.035805221,1173.79408,0.000481743,0.021948648,1
428,89.854,965.362,0.380108388,0.039157504,1018.340412,0.000510518,0.022594651,1
429,415.065,1837.367,0.531617815,0.083970981,209.9877735,0.000731607,0.027048234,1
430,287.667,1442.657,0.049856299,0.044944035,688.9890605,0.000560635,0.02367773,1
431,212.53,1401.337,0.194025816,0.047237361,618.4330759,0.000538574,0.023207197,1
432,575.404,2060.788,-0.011205162,0.091474937,195.954955,0.000996578,0.031568619,1
433,461.993,1862.849,0.076664816,0.062728572,640.7644788,0.000634011,0.025179583,1
434,315.399,1510.933,0.193721974,0.039755645,794.6981982,0.000524666,0.022905589,1
435,331.876,1565.158,0.132421278,0.055654751,1197.646075,0.000561594,0.023697976,1
436,245.977,1528.997,0.194901732,0.048869417,964.8320463,0.000516513,0.022726924,1
437,492.939,2015.815,0.04594611,0.096352986,225.8770914,0.000918166,0.030301246,1
438,499.962,1780.743,-0.021937544,0.064205959,697.6119691,0.000623221,0.024964389,1
439,403.839,1747.657,0.00838137,0.065619104,502.0746461,0.000800188,0.028287588,1
440,248.354,1475.296,0.213226121,0.067861032,443.0019305,0.000617706,0.024853682,1
441,339.268,1536.631,0.075249251,0.059397229,361.7355212,0.000746234,0.027317289,1
442,259.763,1423.472,-0.090469648,0.042712744,908.9498069,0.000510758,0.022599957,1
443,382.733,1418.929,0.241858195,0.033347342,1837.927284,0.000402612,0.020065184,1
444,268.486,1415.644,0.399365143,0.036171522,1342.305019,0.000456325,0.021361768,1
445,462.354,1958.041,0.252344856,0.091336309,300.0328185,0.000854381,0.029229792,1
446,1094.986,2762.447,0.592035841,0.090216563,220.7574003,0.00091265,0.030210103,1
447,160.303,1177.575,0.166885059,0.040093234,1168.084942,0.00047335,0.021756618,1
448,394.246,1760.049,0.432901961,0.072411579,427.2837838,0.0005544,0.023545706,1
449,657.676,2021.642,0.555152965,0.066557184,497.0148005,0.000747433,0.027339226,1
450,331.172,1661.239,0.289412389,0.066503598,362.4362934,0.000767096,0.027696502,1
451,208.097,1445.652,0.34314603,0.066604829,826.4266409,0.000529462,0.023010038,1
452,526.747,1863.396,0.113776081,0.061892432,465.6711712,0.000830881,0.028825007,1
453,225.553,1336.875,0.459712948,0.038682486,1617.131274,0.000409086,0.020225875,1
454,195.734,1191.718,0.239259372,0.034758354,1971.119048,0.000400214,0.020005342,1
455,200.177,1308.965,0.173544969,0.037317291,905.7052767,0.000530901,0.023041281,1
456,424.378,1775.33,0.326841399,0.098527281,201.0148005,0.001011685,0.03180699,1
457,325.702,1643.328,0.345225045,0.067466393,369.0341055,0.000738081,0.027167653,1
458,503.002,1985.693,0.411149164,0.053717392,720.7561133,0.000551283,0.023479416,1
459,506.321,1948.566,0.051465107,0.082345148,598.6853282,0.000791795,0.02813885,1
460,157.533,1232.839,-0.018061818,0.060507841,706.8790219,0.00058965,0.024282706,1
461,425.912,1765.463,0.202217902,0.043361562,959.6814672,0.000501166,0.022386745,1
462,287.215,1489.095,0.561458635,0.043110338,1062.361647,0.000436183,0.020884985,1
463,390.22,1712.644,0.060377826,0.043988295,817.9646075,0.000477187,0.021844613,1
464,487.241,1827.805,0.226577879,0.106512215,193.9362934,0.001162035,0.034088627,1
465,561.955,2047.726,0.000236324,0.064662066,513.7001287,0.000666623,0.025819047,1
466,455.998,1757.387,0.295082476,0.082487256,289.7477477,0.000949578,0.030815229,1
467,343.62,1582.017,0.665545189,0.066675582,1098.592664,0.00065895,0.025670018,1
468,164.814,1304.172,0.115915674,0.059910105,468.0160875,0.000553441,0.023525329,1
469,159.313,1166.978,0.371450965,0.020750266,2507.846847,0.000418918,0.020467475,1
470,631.393,1899.175,0.467142792,0.055632927,480.6705277,0.000670939,0.025902499,1
471,234.84,1482.709,0.28518943,0.05904498,588.2290862,0.000607155,0.024640508,1
472,416.284,1712.832,0.031698652,0.043728501,1455.320463,0.000492534,0.022193103,1
473,259.261,1446.237,0.543084986,0.0486552,592.4993565,0.000630175,0.025103281,1
474,352.25,1565.969,0.2596475,0.07857727,403.5990991,0.000671419,0.025911755,1
475,167.971,1369.177,-0.01132826,0.074428422,431.2277992,0.000642644,0.025350423,1
476,935.391,2203.284,0.454497366,0.094859435,384.1550837,0.0009937,0.03152301,1
477,156.948,1220.097,0.116531086,0.037885979,1434.910553,0.00043906,0.020953761,1
478,417.06,1757.481,0.455032264,0.074888889,1183.464607,0.000816494,0.02857435,1
479,940.695,2746.046,0.249655088,0.09441413,356.5611326,0.001089617,0.03300935,1
480,294.842,1425.772,0.154511864,0.036807633,1173.415058,0.000449611,0.021204032,1
481,653.427,2151.347,0.33331539,0.074941476,367.9350064,0.000641685,0.025331497,1
482,123.694,1071.526,0.171690279,0.038646791,1400.388674,0.000418678,0.020461616,1
483,449.787,1869.488,0.520081687,0.095184927,844.0598456,0.000688444,0.026238222,1
484,649.541,1990.785,0.221321121,0.075934843,618.7561133,0.000737602,0.027158825,1
485,444.14,1874.037,0.362408928,0.038660606,1637.412484,0.000452249,0.021266139,1
486,428.62,1685.955,0.244124692,0.033452159,1404.245174,0.00046256,0.021507202,1
487,377.145,1513.223,-0.084615433,0.053647575,880.8378378,0.000532819,0.023082872,1
488,441.902,1680.832,0.094745557,0.066702451,944.1486486,0.000535696,0.023145118,1
489,320.97,1610.059,0.197912333,0.059045446,715.6132561,0.000525146,0.022916056,1
490,323.178,1705.687,0.287443942,0.074758725,461.8899614,0.000677174,0.026022568,1
491,308.913,1467.783,0.044304361,0.052852551,1015.416345,0.000521789,0.02284269,1
492,214.642,1349.387,0.693827213,0.037773305,1212.708494,0.000424673,0.020607585,1
493,254.632,1510.957,-0.032229993,0.062978648,501.5875161,0.000624899,0.024997986,1
494,246.65,1488.792,0.450290164,0.07648065,915.4903475,0.00056639,0.023798948,1
495,387.507,1728.709,0.032080387,0.035306261,1303.555985,0.000441458,0.021010902,1
496,176.735,1317.272,0.12214515,0.061180412,546.7625483,0.000605236,0.024601551,1
497,384.982,1598.899,-0.067674219,0.07527107,628.2258687,0.000752229,0.027426795,1
498,302.252,1513.818,0.011017381,0.075042874,385.9478764,0.000715781,0.026754077,1
499,627.64,2185.646,-0.005835884,0.055244821,516.3191763,0.000550084,0.02345387,1
500,150.397,1160.328,-0.10015294,0.031631204,1470.795367,0.000449371,0.021198377,1
501,132.583,1121.285,0.190500983,0.037280921,1367.330759,0.000430667,0.020752526,1
502,181.601,1279.244,0.272962563,0.049094841,1440.481982,0.000453687,0.02129994,1
503,182.513,1277.431,0.11739206,0.0372235,1612.992921,0.000441458,0.021010902,1
504,177.578,1291.129,0.175882266,0.065372452,707.0148005,0.000569507,0.02386435,1
505,380.577,1721.124,0.667935936,0.10766768,1062.046332,0.000922722,0.030376333,1
506,278.606,1445.114,0.291499662,0.04598773,745.507722,0.00057814,0.024044537,1
507,419.39,1805.884,0.606768984,0.041914086,898.1235521,0.000463999,0.021540625,1
508,867.713,2437.625,0.532071445,0.091240893,216.4009009,0.000803545,0.028346864,1
509,231.708,1518.058,0.370158451,0.104803953,142.6750322,0.00121383,0.034840059,1
510,582.771,1951.913,0.267162693,0.066592184,475.8140283,0.000759902,0.027566329,1
511,491.56,1805.947,0.44095186,0.066086564,516.3635779,0.000663026,0.025749297,1
512,777.451,2400.017,0.427256935,0.096752995,139.5328185,0.001245722,0.035294789,1
513,384.729,1720.771,0.031694007,0.096571702,271.8159588,0.000862773,0.029373006,1
514,564.541,2016.021,0.122913629,0.077859934,463.3455598,0.000807142,0.028410238,1
515,534.231,1856.148,0.175775853,0.046408416,905.6576577,0.000528263,0.022983971,1
516,255.589,1346.065,0.345710779,0.031896703,1992.913771,0.000433065,0.020810221,1
517,566.734,1800.067,0.081022484,0.06518891,353.536036,0.000769015,0.027731112,1
518,421.449,1667.154,0.69448566,0.10552905,741.481982,0.001439954,0.037946726,1
519,424.568,1771.148,0.268194262,0.038273281,1555.421493,0.000458243,0.021406623,1
520,294.673,1343.985,0.177827774,0.029559825,1743.02574,0.000410285,0.020255493,1
521,290.659,1533.918,0.355101384,0.084412592,243.0341055,0.000715541,0.026749595,1
522,686.146,1937.099,0.392220366,0.091295152,163.4054054,0.00105197,0.032434083,1
523,445.825,1862.624,0.211723598,0.060344001,760.3223938,0.00055512,0.023560978,1
524,210.25,1348.518,0.289964792,0.034854613,1562.608752,0.000455606,0.021344924,1
525,202.01,1317.37,0.570680049,0.069135611,1203.099743,0.000553441,0.023525329,1
526,194.431,1232.55,0.110490524,0.024274909,2224.550193,0.000441938,0.021022312,1
527,598.174,2278.101,0.235849603,0.060833738,538.7084942,0.000701153,0.0264793,1
528,743.096,2327.837,0.519164168,0.100536655,193.4066924,0.00106372,0.032614714,1
529,480.698,1890.119,-0.126855851,0.091356317,463.0418275,0.000910972,0.030182309,1
530,887.277,2322.351,0.281268028,0.129637563,164.2696268,0.00119009,0.034497685,1
531,154.139,1127.777,0.04687756,0.033970559,1388.78314,0.000442657,0.021039415,1
532,285.232,1564.796,0.16577847,0.053483515,698.3198198,0.000505722,0.022488273,1
533,622.724,2154.956,0.223884324,0.079472892,384.6988417,0.000800667,0.028296063,1
534,112.321,1056.364,0.20680421,0.02356961,2124.750965,0.000447453,0.021153081,1
535,169.786,1209.173,0.272171605,0.044214857,933.9124839,0.000544809,0.023341135,1
536,769.264,2310.779,0.700171669,0.063176832,699.8487773,0.000648879,0.025473094,1
537,360.147,1633.169,0.224170801,0.045329043,830.0849421,0.000566869,0.023809021,1
538,677.244,2381.653,0.305401631,0.082591892,229.0341055,0.000977394,0.031263306,1
539,214.327,1300.715,0.346192006,0.039165457,950.46139,0.000497809,0.022311639,1
540,290.687,1478.574,0.467969042,0.057322456,604.7323037,0.000515554,0.022705812,1
541,346.18,1727.168,0.654446443,0.066655934,517.4066924,0.00065847,0.025660675,1
542,709.519,2125.412,0.077818436,0.1119544,192.9723295,0.001093694,0.033071039,1
543,334.238,1474.891,0.260031397,0.035431663,1634.245174,0.000412443,0.020308696,1
544,446.481,1561.189,0.061132934,0.055290843,1191.034106,0.000569747,0.023869374,1
545,725.609,2409.927,0.373578412,0.081153594,195.7528958,0.000916487,0.030273536,1
546,347.968,1591.334,0.318269552,0.027104218,1930.032175,0.000430667,0.020752526,1
547,278.622,1462.76,0.116989686,0.082338051,301.4697555,0.000770214,0.027752721,1
548,364.984,1620.27,-0.078099204,0.047417149,950.8378378,0.000532819,0.023082872,1
549,345.35,1644.235,0.005524415,0.0591281,711.7638353,0.000682689,0.026128323,1
550,98.213,1029.833,0.142453245,0.041258518,1355.500644,0.000446254,0.021124722,1
551,522.939,2065.4,0.282234586,0.09084982,255.0353925,0.001097051,0.033121756,1
552,150.714,1179.478,0.219652821,0.03927514,894.462677,0.000500207,0.022365312,1
553,418.694,1695.046,0.145910386,0.049677711,756.6583012,0.000532819,0.023082872,1
554,932.592,2672.878,0.477988334,0.11531504,149.4362934,0.000945262,0.030745115,1
555,649.512,2119.03,0.264107979,0.077232542,275.2985843,0.000900661,0.030011009,1
556,460.432,1689.058,0.219916173,0.065822479,504.965251,0.000688444,0.026238222,1
557,258.503,1581.096,0.607971629,0.047731067,753.5791506,0.000490136,0.022139013,1
558,381.382,1553.581,0.141018056,0.057678441,873.1177606,0.000539533,0.023227853,1
559,210.878,1425.684,0.153556458,0.070214667,393.7625483,0.000717939,0.02679438,1
560,439.403,1702.662,0.330217164,0.047309686,964.8217503,0.000471432,0.021712487,1
561,336.006,1676.845,0.213223761,0.090894697,242.3063063,0.001039261,0.032237567,1
562,638.323,2106.997,0.373712103,0.097715519,185.5173745,0.001107362,0.033277046,1
563,203.026,1321.675,0.003999733,0.051709001,930.7985843,0.000470713,0.021695914,1
564,725.237,2264.769,0.252284972,0.042208683,987.4375804,0.000501406,0.0223921,1
565,457.275,1921.444,0.158749365,0.044251685,886.3359073,0.000525625,0.022926517,1
566,181.986,1272.154,0.250432791,0.036879401,1337.676963,0.000468315,0.021640582,1
567,118.206,1093.667,0.29917756,0.031507608,1706.081725,0.000424193,0.020595945,1
568,351.154,1629.083,0.284629187,0.053532459,654.7117117,0.000530661,0.023036077,1
569,438.354,1724.982,-0.118843529,0.045353034,1036.734234,0.00045129,0.021243576,1
570,403.367,1744.303,0.032512126,0.037829032,1245.622265,0.000444096,0.021073579,1
571,190.05,1381.289,0.266445069,0.07558961,706.8835264,0.000705709,0.026565191,1
572,97.111,1022.106,-0.035203073,0.039189877,1276.438224,0.000445055,0.021096324,1
573,116.458,1070.126,0.163853089,0.049152318,1224.39704,0.00045057,0.021226637,1
574,428.075,1757.289,0.150166917,0.028390218,1236.387387,0.000500927,0.022381389,1
575,754.055,1894.546,0.202656025,0.04259516,1234.438224,0.000479585,0.02189943,1
576,101.041,1027.315,0.041132203,0.036404975,1359.282497,0.000447693,0.021158748,1
577,186.215,1141.288,0.474975396,0.026653207,4108.690476,0.000425152,0.020619217,1
578,124.866,1068.686,0.206348885,0.048894365,897.9813385,0.000457284,0.021384207,1
579,150.149,1101.008,0.17408762,0.034437954,1376.63964,0.000441938,0.021022312,1
580,402.027,1784.661,0.229934046,0.11542153,198.7516088,0.001091536,0.033038395,1
581,135.185,1181.392,0.141923013,0.063623255,591.0392535,0.000576701,0.0240146,1
582,550.788,1721.003,0.080257273,0.051101722,862.1293436,0.000527064,0.022957873,1
583,1166.778,2554.467,0.136725871,0.139974342,152.7014157,0.001615482,0.040193061,1
584,611.248,1895.317,0.413810088,0.061149015,2138.503218,0.000604517,0.024586926,1
585,91.614,1006.165,0.20753518,0.02912621,2047.412484,0.000446254,0.021124722,1
586,771.759,2435.481,0.082154173,0.097154698,200.2561133,0.001105204,0.033244604,1
587,157.613,1064.795,-0.111447217,0.039881589,1766.776062,0.0004158,0.02039118,1
588,195.243,1293.218,0.356509683,0.052389345,640.1943372,0.000540253,0.023243333,1
589,227.891,1448.049,0.084214793,0.073007632,598.462677,0.000602119,0.024538113,1
590,342.232,1702.634,0.347291722,0.104060424,383.6814672,0.001107841,0.033284252,1
591,203.736,1335.713,0.150263734,0.058661773,718.0405405,0.000563273,0.023733365,1
592,438.434,1673.121,0.064250826,0.043443605,1215.680824,0.000432346,0.020792929,1
593,585.208,1778.619,0.165655291,0.045101353,569.3790219,0.00060116,0.024518561,1
594,100.48,996.732,0.201446568,0.039221797,1038.312098,0.000498049,0.022317013,1
595,174.495,1241.034,0.210062909,0.046418668,1194.092021,0.000454886,0.021328066,1
596,229.192,1426.487,0.087472916,0.039806331,1053.566281,0.000503085,0.02242955,1
597,446.116,1739.998,0.08656254,0.041280022,820.4375804,0.000520829,0.022821686,1
598,363.663,1725.54,0.40807793,0.06517056,795.8803089,0.000571186,0.023899493,1
599,250.692,1403.818,0.148023427,0.051945323,902.960103,0.000475509,0.021806159,1
600,411.308,1617.873,-0.065205953,0.075646461,505.046332,0.000694679,0.026356762,1
601,410.895,1712.018,0.120905385,0.076732917,286.3655084,0.000734005,0.027092524,1
602,221.519,1472.047,0.43929738,0.056281917,823.5566281,0.000523947,0.022889881,1
603,194.308,1344.144,0.049748537,0.06596961,487.6048906,0.000750551,0.027396178,1
604,321.409,1568.657,0.006983834,0.043692867,709.3841699,0.000627057,0.025041115,1
605,219.953,1363.892,0.300070186,0.050514667,606.2027027,0.000599241,0.024479409,1
606,380.014,1734.736,0.539878354,0.044272282,1125.902188,0.000500927,0.022381389,1
607,827.151,2047.906,0.065376756,0.095062756,557.3494208,0.000873804,0.029560174,1
608,230.277,1444.365,0.089584077,0.081517894,292.7432432,0.001049812,0.032400797,1
609,385.667,1620.778,0.118247571,0.063900143,658.3886744,0.000596124,0.024415655,1
610,191.913,1293.599,0.286247319,0.053402219,671.457529,0.000571665,0.023909524,1
611,625.2,2155.33,0.441414783,0.057247019,624.3745174,0.000559436,0.023652398,1
612,384.158,1536.154,0.340965224,0.050930436,928.496139,0.000442417,0.021033715,1
613,492.615,1889.051,0.092385933,0.064538259,661.8153153,0.000680531,0.026086992,1
614,224.485,1339.097,0.301903293,0.037674245,1360.069498,0.000413162,0.020326399,1
615,332.295,1692.652,0.002068246,0.094592135,290.3088803,0.000798029,0.028249416,1
616,398.3,1690.947,0.429872937,0.077908056,218.0456885,0.000813136,0.028515547,1
617,311.696,1611.667,0.415648057,0.051611241,766.4195624,0.000501166,0.022386745,1
618,409.757,1771.626,0.594938633,0.042828646,1002.214929,0.000471432,0.021712487,1
619,355.903,1690.537,0.328312397,0.083852889,868.6422136,0.000742158,0.027242574,1
620,117.439,1069.763,0.194468746,0.037761381,2063.427284,0.000395178,0.019879086,1
621,263.245,1388.21,0.317448041,0.03788402,1447.239382,0.000430428,0.020746748,1
622,253.069,1522.597,0.059403462,0.072737797,388.9407979,0.000603558,0.024567412,1
623,345.324,1579.05,0.252176374,0.04285874,1011.887387,0.00047359,0.021762128,1
624,227.926,1508.436,0.167519195,0.068258716,454.3314028,0.000706429,0.026578727,1
625,270.368,1537.869,0.04972394,0.072250383,357.6435006,0.000758704,0.027544573,1
626,715.806,2095.169,0.450861864,0.079938759,246.7940798,0.000893467,0.029890917,1
627,296.982,1484.581,0.327227478,0.046123547,1028.324324,0.000441698,0.021016608,1
628,897.153,2683.555,0.269701122,0.087718773,214.2619048,0.001199442,0.034632963,1
629,295.36,1303.867,0.193041585,0.030866751,1758.494852,0.000447213,0.021147412,1
630,389.884,1552.811,0.120304853,0.041505352,1053.225225,0.000510998,0.022605261,1
631,511.817,2046.513,0.406695947,0.05545349,598.2728443,0.0006014,0.02452345,1
632,507.218,1760.656,0.523535721,0.077031527,956.983269,0.000735204,0.027114643,1
633,258.096,1528.811,0.250825995,0.067046633,325.2020592,0.000865891,0.029426022,1
634,551.723,1990.114,0.094194253,0.097885393,267.1628057,0.000748872,0.027365526,1
635,426.381,1746.817,-0.08314351,0.070622005,418.2091377,0.000770214,0.027752721,1
636,429.729,1751.052,0.155863144,0.054763843,1283.009653,0.000441698,0.021016608,1
637,592.677,1911.244,0.181056408,0.04449537,866.4420849,0.000543849,0.023320579,1
638,202.971,1311.934,-0.072418022,0.074163576,448.2046332,0.000697317,0.026406753,1
639,839.152,2245.538,0.25125692,0.090393919,266.502574,0.00079707,0.028232434,1
640,378.205,1784.37,0.057940612,0.087525764,385.7001287,0.001031108,0.032110867,1
641,274.618,1467.574,0.139415201,0.046682077,601.1801802,0.000585094,0.024188711,1
642,372.021,1694.808,0.298938681,0.08882098,208.015444,0.000957731,0.030947234,1
643,750.564,2402.991,0.178862794,0.074390757,425.8294723,0.000966364,0.031086393,1
644,186.545,1248.491,0.147407548,0.040644531,1307.773488,0.000434504,0.02084476,1
645,104.146,1066.697,0.096823117,0.035703069,1218.709781,0.000460162,0.021451383,1
646,466.262,1947.556,0.044397898,0.101221327,233.0553411,0.001519565,0.0389816,1
