,GLRLM2,GLRLM4,correlation_90,correlation_135,homogeneity_90,ASM_45,ASM_90,Label
322,1109.763,31.929,0.432783507,0.088151539,0.034258792,0.000421555,0.000394838,1
323,2374.444,15.086,0.158326878,0.069172261,0.083841437,0.000920803,0.000901895,1
324,1390.154,25.499,-0.046606192,-0.040795799,0.035169883,0.000491575,0.000449084,1
325,1423.771,24.976,0.121801098,0.094935362,0.081855765,0.00095917,0.000892785,1
326,1350.14,26.323,0.338944422,0.102319694,0.056283999,0.000583895,0.000566893,1
327,1493.419,23.728,0.251447523,0.263240045,0.048579707,0.000529941,0.000496498,1
328,1482.905,23.989,0.217732408,0.267744223,0.062991123,0.00062418,0.000638117,1
329,1785.778,19.904,0.449052141,0.239862712,0.059820078,0.000497809,0.000490286,1
330,1735.461,20.534,0.138923541,0.207375153,0.086177596,0.000894906,0.000930674,1
331,1793.936,19.912,0.199222398,0.10376258,0.073394456,0.000722974,0.000727769,1
332,1293.794,27.459,0.186580792,0.010023143,0.057437757,0.000550084,0.000566893,1
333,1617.3,22.088,0.013029103,0.041482568,0.070686332,0.00093663,0.000916388,1
334,1590.355,22.355,0.576653005,0.586020751,0.040362888,0.000407647,0.000400221,1
335,1059.142,33.486,0.047781924,0.061437761,0.041931988,0.000526105,0.000501467,1
336,1780.324,19.958,0.278329862,0.146131772,0.049351656,0.000523467,0.000484489,1
337,1880.799,19.016,0.442428049,0.183835464,0.077239516,0.000747913,0.000659857,1
338,1325.118,26.873,0.315630964,0.213092724,0.054773013,0.000555359,0.000570413,1
339,1435.615,24.942,0.121706563,0.03592382,0.028805386,0.000450091,0.000422789,1
340,1965.976,18.259,0.214124707,0.027684624,0.105836446,0.001063959,0.001038545,1
341,1532.18,23.206,0.148495086,0.229716321,0.037084087,0.000491814,0.000479313,1
342,1426.335,24.857,0.491934047,0.164557233,0.04839771,0.000463999,0.0004613,1
343,1400.737,25.542,0.094919864,0.350268044,0.059094504,0.000575262,0.000594845,1
344,1189.855,29.733,0.454679152,0.344757995,0.050427102,0.000503085,0.000462956,1
345,1252.207,28.355,0.12988744,0.069010738,0.040872797,0.000526584,0.000468132,1
346,1388.476,25.56,0.135296063,0.011363648,0.041701299,0.000533538,0.000490286,1
347,1812.866,19.665,0.798183523,0.561360786,0.071929296,0.000482463,0.000518237,1
348,1757.173,20.232,0.1047829,0.115387606,0.043568327,0.000568308,0.000501674,1
349,2118.678,16.857,0.287938379,0.302448582,0.070596383,0.000759663,0.000749716,1
350,1244.866,28.545,0.092016687,0.100323774,0.052972986,0.000552242,0.000557369,1
351,1304.266,27.199,0.04615101,-0.134400237,0.032650723,0.000458483,0.000431485,1
352,1920.744,18.555,0.597849171,0.424243078,0.076453254,0.000530421,0.000535215,1
353,2087.961,17.125,0.358241187,0.252955704,0.077601107,0.000639287,0.000584492,1
354,1484.281,23.886,0.056146115,0.182144079,0.044357262,0.000527544,0.00050126,1
355,898.855,39.359,0.263628702,0.24822846,0.034261715,0.000422514,0.00042134,1
356,1437.519,24.852,0.306834153,0.077857036,0.044163753,0.000457524,0.00045778,1
357,1904.564,18.753,0.107873116,0.018822112,0.0606772,0.000745275,0.000698368,1
358,2019.657,17.709,0.28145978,0.521547903,0.059618651,0.000534737,0.000524449,1
359,1154.212,30.684,0.331092195,0.288325117,0.024632753,0.000402132,0.000378481,1
360,1579.775,22.633,0.13954624,0.106091152,0.070167054,0.000824167,0.000802926,1
361,1416.922,25.06,0.551602369,0.361186555,0.047299972,0.000471432,0.00044163,1
362,1399.438,25.357,0.622722453,0.277809973,0.048678357,0.000470952,0.000457573,1
363,1296.364,27.362,0.472139639,0.530148104,0.029531631,0.000413162,0.000395459,1
364,1583.862,22.479,0.085392142,0.113745552,0.046500245,0.000550084,0.000532317,1
365,2002.433,17.904,0.056225079,0.314749204,0.090671647,0.000936869,0.000929846,1
366,1538.168,23.2,0.446934594,0.271036642,0.058057396,0.000655113,0.00051803,1
367,1320.653,26.99,0.343693967,-0.0046678,0.06997971,0.000790116,0.000779944,1
368,1530.954,23.291,0.282210773,0.262953996,0.04633689,0.000515074,0.00050126,1
369,1406.013,25.202,0.268001971,0.251828991,0.046142823,0.00049709,0.000472066,1
370,1821.362,19.541,0.536600523,0.091589046,0.060436784,0.000568308,0.00057062,1
371,1652.675,21.535,0.165203855,0.188303003,0.040588334,0.000507161,0.000476828,1
372,2578.977,13.942,0.650367008,0.371816841,0.09865054,0.000845029,0.000914525,1
373,1809.892,19.707,0.545893337,0.211564365,0.06864339,0.000668781,0.000741434,1
374,1370.429,25.902,0.380557894,0.25599707,0.045582431,0.000422754,0.000408089,1
375,2066.29,17.341,0.334550896,0.455695857,0.087704119,0.000990823,0.00090852,1
376,1416.398,25.078,0.115884162,0.191748464,0.05328241,0.000621302,0.000599607,1
377,1817.58,19.643,0.266766404,0.350496522,0.089314161,0.001036863,0.001046413,1
378,1925.887,18.486,0.19551905,0.493617519,0.080359642,0.000742637,0.000764002,1
379,1242.982,28.501,0.468146361,0.276875192,0.039539252,0.000459922,0.000442044,1
380,1220.584,29.142,0.154332504,0.297693229,0.034373527,0.0004851,0.000431278,1
381,1428.914,24.937,0.737919884,0.442168102,0.09073905,0.000816014,0.000756962,1
382,1568.323,22.679,0.004142823,0.207882176,0.056588758,0.000599241,0.000578902,1
383,1761.871,20.234,0.710371822,0.558796379,0.109663778,0.000754147,0.000789468,1
384,1610.558,22.084,0.354388468,0.368188321,0.074204541,0.000650557,0.000697126,1
385,2132.449,16.748,0.103132707,0.020135118,0.105824201,0.001256992,0.001205218,1
386,1260.616,28.117,0.647173685,0.414550273,0.048424964,0.000535217,0.000487388,1
387,1949.242,18.299,0.144869171,0.170277091,0.111612835,0.001172825,0.001243936,1
388,1317.829,26.886,0.437878647,0.212129345,0.044017084,0.00042755,0.000413472,1
389,1044.45,33.991,0.101886232,-0.158099291,0.037124033,0.000468794,0.000435419,1
390,1399.239,25.351,0.146348018,0.09163881,0.04110772,0.0004851,0.000481797,1
391,1566.831,22.857,0.302182436,0.078534185,0.089563619,0.000863493,0.000760275,1
392,1527.033,23.312,0.357570379,0.124192016,0.089298843,0.000720816,0.000837503,1
393,1565.133,22.801,-0.060359598,-0.112284123,0.068498296,0.000954134,0.00089941,1
394,1197.83,29.583,0.461601449,0.23680554,0.049895769,0.000424673,0.000416992,1
395,1696.336,21.037,0.104204572,-0.12825287,0.059994,0.000697317,0.000621554,1
396,1721.948,20.707,0.389381939,0.408704799,0.05723334,0.000616027,0.000618862,1
397,1330.697,26.605,0.239606096,0.115796099,0.029016831,0.000459682,0.000434177,1
398,1731.21,20.535,0.495412097,0.155339117,0.053794625,0.000482223,0.000474137,1
399,1675.555,21.313,0.628641397,0.873873087,0.075202068,0.000501886,0.000568343,1
400,1523.438,23.463,0.482455146,0.54824317,0.071342255,0.000637848,0.000649712,1
401,1058.688,33.516,0.085942144,-0.018981342,0.027436477,0.000436422,0.000410366,1
402,1644.381,21.564,0.19974464,0.149514476,0.033440574,0.000457764,0.000429207,1
403,2184.279,16.435,0.353962059,0.39838024,0.074770014,0.000819611,0.000793609,1
404,1639.249,21.671,0.178578574,0.227591509,0.055124413,0.000581737,0.000556955,1
405,1718.512,20.777,0.265333576,0.119742246,0.089314854,0.001026552,0.000935229,1
406,1158.477,30.607,0.359692837,0.182770205,0.042517688,0.000495411,0.000461507,1
407,2170.71,16.417,0.577087425,0.469283959,0.070595198,0.000564472,0.000594638,1
408,2337.062,15.242,0.545037707,0.538564285,0.090450887,0.000845748,0.000829221,1
409,1147.519,30.874,0.373935351,0.209980666,0.05393016,0.000474789,0.000471031,1
410,1740.963,20.511,0.332682991,0.355408517,0.061796578,0.000541451,0.000529832,1
411,2069.935,17.258,0.414698575,0.091021967,0.055460358,0.000536416,0.000529418,1
412,1234.543,28.721,0.221417123,0.169826155,0.030402161,0.000429229,0.000394424,1
413,1131.465,31.35,0.397644721,0.135355287,0.039087737,0.000440978,0.000413058,1
414,1323.641,26.811,0.072174135,0.107140691,0.034197356,0.000483901,0.000481797,1
415,1266.159,28.119,0.207295457,0.123545183,0.062631953,0.00078532,0.000735429,1
416,1311.532,27.035,0.585874166,0.43927456,0.032675877,0.000414601,0.000391318,1
417,2098.44,17.065,0.311022983,-0.015437017,0.082722887,0.000778366,0.000684289,1
418,1607.536,22.025,0.424666259,-0.023680171,0.064249066,0.000541451,0.000524863,1
419,1276.954,27.776,0.276519613,0.199741625,0.064424815,0.000677174,0.000678699,1
420,2374.138,15.233,0.368155781,0.275709922,0.089585147,0.000912411,0.000867525,1
421,1327.783,26.745,0.332896986,0.444899348,0.032184262,0.00040405,0.000397943,1
422,1305.591,27.143,0.304344705,0.190698411,0.040072056,0.000461121,0.000420304,1
423,2592.022,13.847,0.497809293,0.545078934,0.079337701,0.00073976,0.000739156,1
424,1188.571,29.93,0.127136516,-0.122801709,0.02649112,0.000464478,0.000426102,1
425,1940.472,18.277,0.324229058,0.289537562,0.06893629,0.00082057,0.000802926,1
426,1228.956,28.867,0.260229738,0.267202917,0.036994145,0.00043954,0.000407053,1
427,1424.766,24.881,0.186432375,0.217481035,0.035805221,0.000459203,0.000441837,1
428,965.362,36.808,-0.014669926,-0.018857287,0.039157504,0.000534737,0.000482418,1
429,1837.367,19.456,0.614866076,0.494956808,0.083970981,0.000731367,0.000743711,1
430,1442.657,24.673,0.246341013,0.183694375,0.044944035,0.000567829,0.000533559,1
431,1401.337,25.364,0.27527215,0.154017917,0.047237361,0.000569987,0.000525898,1
432,2060.788,17.343,0.259932907,0.151279744,0.091474937,0.001014562,0.001043308,1
433,1862.849,19.213,0.257501319,0.108366528,0.062728572,0.000631374,0.000631906,1
434,1510.933,23.569,0.093875589,0.086736566,0.039755645,0.000526345,0.000506436,1
435,1565.158,22.814,0.162536048,0.066424613,0.055654751,0.000571665,0.000545568,1
436,1528.997,23.248,0.321179873,0.429742398,0.048869417,0.000504284,0.000491736,1
437,2015.815,17.738,0.32693482,0.149902873,0.096352986,0.000955573,0.000932538,1
438,1780.743,19.959,0.164000929,0.009357125,0.064205959,0.00064672,0.00063232,1
439,1747.657,20.332,0.046010557,0.001065653,0.065619104,0.000776688,0.000756134,1
440,1475.296,24.088,0.492704355,0.418587038,0.067861032,0.000561594,0.000574968,1
441,1536.631,23.162,0.080986856,0.077085336,0.059397229,0.000763979,0.0007669,1
442,1423.472,25.02,0.177450199,0.143008451,0.042712744,0.000523947,0.000525691,1
443,1418.929,25.007,0.481400931,0.267767756,0.033347342,0.000414122,0.000402084,1
444,1415.644,25.088,0.469656947,0.524109508,0.036171522,0.000425632,0.000412851,1
445,1958.041,18.308,0.530940024,0.318545729,0.091336309,0.000836636,0.000871873,1
446,2762.447,12.989,0.479875342,0.629328187,0.090216563,0.000840952,0.000882846,1
447,1177.575,30.119,0.250245787,0.310826191,0.040093234,0.000447213,0.000445978,1
448,1760.049,20.189,0.665814412,0.374545636,0.072411579,0.000595645,0.00057973,1
449,2021.642,17.691,0.60733982,0.782807669,0.066557184,0.000665184,0.000645157,1
450,1661.239,21.408,0.189812227,0.180718249,0.066503598,0.000781004,0.000770627,1
451,1445.652,24.622,0.34224107,0.184981811,0.066604829,0.000633052,0.000569792,1
452,1863.396,19.181,0.008646329,0.080539786,0.061892432,0.000816494,0.000759447,1
453,1336.875,26.515,0.663250016,0.469006705,0.038682486,0.000405249,0.000399807,1
454,1191.718,29.728,0.286859846,0.325635212,0.034758354,0.000395658,0.00039049,1
455,1308.965,27.144,0.002668778,0.078835378,0.037317291,0.000551523,0.00051037,1
456,1775.33,20.079,0.285676161,0.271114481,0.098527281,0.001049332,0.001037717,1
457,1643.328,21.719,0.149565257,0.194476258,0.067466393,0.000754627,0.000706029,1
458,1985.693,17.942,0.245056195,0.193193902,0.053717392,0.000570946,0.000536251,1
459,1948.566,18.366,0.204978862,0.031717906,0.082345148,0.00079707,0.000839988,1
460,1232.839,28.768,0.193792821,0.016135026,0.060507841,0.000591568,0.000567929,1
461,1765.463,20.221,0.067982399,-0.075408656,0.043361562,0.000516273,0.000492564,1
462,1489.095,23.873,0.587297384,0.424623406,0.043110338,0.000461121,0.000429,1
463,1712.644,20.736,0.424998378,0.247365265,0.043988295,0.000471672,0.000457159,1
464,1827.805,19.472,0.256964333,0.314681098,0.106512215,0.001107362,0.00120439,1
465,2047.726,17.419,0.348845651,0.254831181,0.064662066,0.000652715,0.000676007,1
466,1757.387,20.362,0.150192742,0.0807082,0.082487256,0.001084342,0.000990925,1
467,1582.017,22.603,0.179166335,0.475659186,0.066675582,0.000602359,0.000589669,1
468,1304.172,27.294,0.467706396,0.08135547,0.059910105,0.00057742,0.000567515,1
469,1166.978,30.459,0.065656607,-0.018843406,0.020750266,0.000431147,0.000391111,1
470,1899.175,18.797,0.333658168,0.245502022,0.055632927,0.000664945,0.000662342,1
471,1482.709,24.058,0.262155703,0.330341325,0.05904498,0.000603078,0.000600642,1
472,1712.832,20.781,0.226939518,0.354120542,0.043728501,0.000478386,0.000464405,1
473,1446.237,24.647,0.076783816,0.063926417,0.0486552,0.000674536,0.000631906,1
474,1565.969,22.719,0.369420875,0.30275587,0.07857727,0.000702112,0.000689258,1
475,1369.177,26.13,0.398945242,0.196080837,0.074428422,0.000615068,0.000638532,1
476,2203.284,16.259,0.440760703,0.291113466,0.094859435,0.001105923,0.001010594,1
477,1220.097,29.043,0.276108409,0.168303416,0.037885979,0.000436662,0.000418027,1
478,1757.481,20.399,0.261377639,0.06077497,0.074888889,0.000872125,0.000786777,1
479,2746.046,13.061,0.209986015,0.478841655,0.09441413,0.000983869,0.001050554,1
480,1425.772,24.932,0.101096706,0.100653456,0.036807633,0.000463039,0.000444322,1
481,2151.347,16.577,0.4526164,0.185777497,0.074941476,0.000691082,0.000686566,1
482,1071.526,33.072,0.376864375,0.331657806,0.038646791,0.000416999,0.000416578,1
483,1869.488,19.11,0.596615426,0.823283641,0.095184927,0.000701873,0.000725284,1
484,1990.785,17.869,0.408150207,0.303254903,0.075934843,0.000756785,0.000742676,1
485,1874.037,19.126,0.18253262,0.045653715,0.038660606,0.000471672,0.000435833,1
486,1685.955,21.076,0.251579076,0.351622946,0.033452159,0.000455846,0.000421754,1
487,1513.223,23.442,0.238704322,-0.013058841,0.053647575,0.00051963,0.000527348,1
488,1680.832,21.155,0.376942716,0.276749955,0.066702451,0.000575982,0.000538528,1
489,1610.059,22.117,0.359860804,0.327192333,0.059045446,0.000522268,0.00051948,1
490,1705.687,20.918,0.230525741,0.16446878,0.074758725,0.000663746,0.000667725,1
491,1467.783,24.203,0.060519349,-0.005290903,0.052852551,0.000530421,0.000523621,1
492,1349.387,26.339,0.621894155,0.530590589,0.037773305,0.000440259,0.000401256,1
493,1510.957,23.487,0.318380935,-0.015679275,0.062978648,0.000645282,0.000661928,1
494,1488.792,23.902,0.482953939,0.651297768,0.07648065,0.000533059,0.000555092,1
495,1728.709,20.546,0.376084827,0.348105389,0.035306261,0.000426591,0.000408296,1
496,1317.272,26.925,0.241663107,0.069106343,0.061180412,0.000645042,0.000616171,1
497,1598.899,22.181,0.017207082,-0.02679307,0.07527107,0.000736163,0.000771041,1
498,1513.818,23.498,0.428512849,0.004104424,0.075042874,0.000810978,0.000776217,1
499,2185.646,16.357,0.456605193,0.272957904,0.055244821,0.000533299,0.000531281,1
500,1160.328,30.503,0.059455433,-0.083732261,0.031631204,0.000453208,0.000427344,1
501,1121.285,31.66,0.376478314,0.388598198,0.037280921,0.000433305,0.000412851,1
502,1279.244,27.736,0.347965746,0.36304253,0.049094841,0.0004628,0.000433348,1
503,1277.431,27.813,0.163138113,0.026476684,0.0372235,0.000454407,0.000412644,1
504,1291.129,27.495,0.271842592,0.390201921,0.065372452,0.000543849,0.000557162,1
505,1721.124,20.798,0.606912161,0.414995732,0.10766768,0.001192968,0.000994859,1
506,1445.114,24.623,0.112090223,0.207359517,0.04598773,0.000567829,0.000550537,1
507,1805.884,19.701,0.585394957,0.542970226,0.041914086,0.000475509,0.000438939,1
508,2437.625,14.693,0.596908188,0.509008705,0.091240893,0.000804024,0.000789468,1
509,1518.058,23.497,0.233284729,0.222078344,0.104803953,0.001220544,0.00125553,1
510,1951.913,18.272,0.236127529,0.362473714,0.066592184,0.000758224,0.000714518,1
511,1805.947,19.767,0.363080245,0.346229372,0.066086564,0.000617945,0.000612444,1
512,2400.017,14.889,0.4772039,0.546570211,0.096752995,0.001140693,0.001123435,1
513,1720.771,20.682,0.326117658,0.112482702,0.096571702,0.000793713,0.000853653,1
514,2016.021,17.663,0.412425176,0.416249727,0.077859934,0.000758464,0.000764209,1
515,1856.148,19.564,0.144711432,0.079172046,0.046408416,0.000526105,0.000517202,1
516,1346.065,26.383,0.112961227,-0.004866369,0.031896703,0.000455126,0.000436454,1
517,1800.067,19.863,0.13491362,0.281318164,0.06518891,0.000764459,0.000768971,1
518,1667.154,21.337,0.829401543,0.716867602,0.10552905,0.000957971,0.001072915,1
519,1771.148,20.335,0.108485905,-0.024698873,0.038273281,0.000469034,0.000415542,1
520,1343.985,26.386,0.481849688,0.381646773,0.029559825,0.00040501,0.000385728,1
521,1533.918,23.214,0.492095962,0.237236417,0.084412592,0.000770693,0.000760482,1
522,1937.099,18.427,0.436341673,0.314899039,0.091295152,0.001050051,0.001092792,1
523,1862.624,19.123,0.182956943,0.061050757,0.060344001,0.000580777,0.000569585,1
524,1348.518,26.552,0.0356344,0.122960896,0.034854613,0.000456325,0.000440181,1
525,1317.37,26.987,0.762065765,0.654071568,0.069135611,0.000489656,0.00053211,1
526,1232.55,28.72,0.144616835,0.15116924,0.024274909,0.000420116,0.000396287,1
527,2278.101,15.852,0.134387088,0.314519776,0.060833738,0.000608833,0.000616999,1
528,2327.837,15.383,0.368632064,0.52530474,0.100536655,0.001006409,0.001010594,1
529,1890.119,18.801,0.17633774,0.141962817,0.091356317,0.000942385,0.000857173,1
530,2322.351,15.425,0.310909152,0.358318673,0.129637563,0.001192968,0.001381207,1
531,1127.777,31.44,0.372195638,0.17955059,0.033970559,0.000429708,0.000420097,1
532,1564.796,22.69,0.352240931,0.140095646,0.053483515,0.00054265,0.000497326,1
533,2154.956,16.51,0.310246733,0.283973738,0.079472892,0.000750551,0.000748059,1
534,1056.364,33.656,-0.138045228,-0.254676922,0.02356961,0.000449851,0.000421133,1
535,1209.173,29.42,0.049367562,-0.000132062,0.044214857,0.00055488,0.000518652,1
536,2310.779,15.521,0.796435379,0.660670613,0.063176832,0.000673337,0.000629007,1
537,1633.169,21.822,0.000834068,-0.047413809,0.045329043,0.00061243,0.000544739,1
538,2381.653,15.07,0.209628875,0.140179107,0.082591892,0.001130382,0.00098989,1
539,1300.715,27.24,0.200946883,0.251954172,0.039165457,0.000497809,0.000471445,1
540,1478.574,24.019,0.35743446,0.241547695,0.057322456,0.000563273,0.000524242,1
541,1727.168,20.656,0.666623757,0.678131429,0.066655934,0.000562553,0.000600849,1
542,2125.412,16.79,0.330610311,0.210336323,0.1119544,0.001036383,0.001100659,1
543,1474.891,24.057,0.36250829,0.342049051,0.035431663,0.000414601,0.000393181,1
544,1561.189,22.717,0.170276371,0.227932983,0.055290843,0.000537615,0.000533352,1
545,2409.927,14.905,0.427594754,0.527949172,0.081153594,0.000851743,0.000858001,1
546,1591.334,22.387,0.009991794,-0.158781619,0.027104218,0.000443616,0.000412437,1
547,1462.76,24.337,0.411830227,0.219434652,0.082338051,0.000776928,0.000788226,1
548,1620.27,21.943,0.095872765,0.008137491,0.047417149,0.000537375,0.000513061,1
549,1644.235,21.634,0.012301977,0.038317732,0.0591281,0.000689164,0.000676628,1
550,1029.833,34.376,0.279231102,0.248616995,0.041258518,0.000444575,0.000434384,1
551,2065.4,17.344,0.059081648,0.056971997,0.09084982,0.001116474,0.001038545,1
552,1179.478,30.045,0.310129108,0.303381525,0.03927514,0.000517472,0.000488009,1
553,1695.046,21.026,0.38786594,0.410404327,0.049677711,0.000489656,0.000480969,1
554,2672.878,13.439,0.523271133,0.43024871,0.11531504,0.001024633,0.001015563,1
555,2119.03,17.008,0.310113737,0.240231823,0.077232542,0.000918645,0.000851789,1
556,1689.058,21.134,0.241086875,0.267662306,0.065822479,0.000685807,0.000643087,1
557,1581.096,22.555,0.584583907,0.535154913,0.047731067,0.000487978,0.000460886,1
558,1553.581,22.879,0.192216569,0.204368757,0.057678441,0.000541212,0.000529625,1
559,1425.684,24.939,0.239580809,0.345170197,0.070214667,0.000720097,0.000715139,1
560,1702.662,20.858,0.468612814,0.365898044,0.047309686,0.000471672,0.000458815,1
561,1676.845,21.254,0.1635265,0.238037041,0.090894697,0.000995619,0.000976017,1
562,2106.997,16.983,0.548159091,0.546392482,0.097715519,0.001007368,0.001026537,1
563,1321.675,26.848,0.393507818,0.337731633,0.051709001,0.000476708,0.000468339,1
564,2264.769,15.721,0.211438344,0.39085294,0.042208683,0.000516753,0.000476828,1
565,1921.444,18.557,0.194198361,-0.058345133,0.044251685,0.000563992,0.000506229,1
566,1272.154,27.904,0.089665163,0.162369932,0.036879401,0.000481503,0.000454674,1
567,1093.667,32.414,0.483834901,0.53954726,0.031507608,0.000417958,0.00039401,1
568,1629.083,21.87,0.378741118,0.129045938,0.053532459,0.000569028,0.000530453,1
569,1724.982,20.607,0.434653988,0.194407604,0.045353034,0.00046256,0.000444943,1
570,1744.303,20.356,0.299494334,0.154910805,0.037829032,0.000437861,0.000425895,1
571,1381.289,25.76,0.14643302,0.210047621,0.07558961,0.000706669,0.000640395,1
572,1022.106,34.647,0.336477223,0.088068268,0.039189877,0.00043882,0.000424238,1
573,1070.126,33.129,0.26673064,0.087765604,0.049152318,0.000444096,0.000430864,1
574,1757.289,20.328,0.055431219,0.372229231,0.028390218,0.000502126,0.00045778,1
575,1894.546,18.761,0.459492136,0.300984867,0.04259516,0.000452009,0.000447842,1
576,1027.315,34.47,0.299347441,0.252963078,0.036404975,0.000439779,0.000427344,1
577,1141.288,31.301,0.098732563,0.030476767,0.026653207,0.000446973,0.000400428,1
578,1068.686,33.149,0.645798803,0.229221751,0.048894365,0.000452728,0.000468132,1
579,1101.008,32.23,0.451351967,0.373309291,0.034437954,0.000446494,0.000426102,1
580,1784.661,19.966,0.264583187,0.086517473,0.11542153,0.001123428,0.001141241,1
581,1181.392,30.012,0.173155116,0.122639629,0.063623255,0.000584374,0.000563788,1
582,1721.003,20.661,0.124177305,0.107722976,0.051101722,0.000528503,0.00051596,1
583,2554.467,14.036,0.3153918,0.059604629,0.139974342,0.001853596,0.001815798,1
584,1895.317,18.853,0.028521389,-0.222607748,0.061149015,0.000674776,0.000656338,1
585,1006.165,35.325,-0.136759342,-0.237214965,0.02912621,0.000444096,0.000415956,1
586,2435.481,14.718,0.295082693,0.145854009,0.097154698,0.001142611,0.001170434,1
587,1064.795,33.249,0.295131368,0.241593658,0.039881589,0.000405489,0.000406432,1
588,1293.218,27.466,0.371395175,0.229658081,0.052389345,0.000546487,0.000516167,1
589,1448.049,24.504,0.193492407,0.173936229,0.073007632,0.000636649,0.000632527,1
590,1702.634,21.037,0.377319006,0.475891082,0.104060424,0.001059883,0.001045378,1
591,1335.713,26.564,0.140541776,0.08446193,0.058661773,0.000564951,0.000553642,1
592,1673.121,21.19,0.368964878,0.229411925,0.043443605,0.000452728,0.000416164,1
593,1778.619,20.039,0.134757449,0.16411051,0.045101353,0.000609313,0.000594845,1
594,996.732,35.599,0.069664788,0.106726274,0.039221797,0.000521789,0.00046337,1
595,1241.034,28.54,0.477718638,0.351094624,0.046418668,0.000450091,0.000456538,1
596,1426.487,24.912,0.130413174,0.252692942,0.039806331,0.00049733,0.000478485,1
597,1739.998,20.425,0.316272677,0.104322974,0.041280022,0.000514595,0.000486352,1
598,1725.54,20.671,0.303630886,0.175065717,0.06517056,0.00056591,0.000562545,1
599,1403.818,25.277,0.421064852,0.115798855,0.051945323,0.000502365,0.000474551,1
600,1617.873,22.038,0.127426322,0.027745578,0.075646461,0.000732087,0.000748887,1
601,1712.018,20.883,0.325403345,0.23887832,0.076732917,0.000768775,0.000754685,1
602,1472.047,24.313,0.175927385,0.111094444,0.056281917,0.000541212,0.000507264,1
603,1344.144,26.457,0.141415104,0.181004058,0.06596961,0.000695398,0.000712654,1
604,1568.657,22.723,0.091369458,0.225849596,0.043692867,0.000622981,0.000598157,1
605,1363.892,26.114,0.115707701,0.170995392,0.050514667,0.0006237,0.000561924,1
606,1734.736,20.489,0.425877307,0.632764652,0.044272282,0.000471912,0.000453018,1
607,2047.906,17.318,0.110097261,0.038118193,0.095062756,0.00085534,0.00088823,1
608,1444.365,24.645,0.118809817,0.077882745,0.081517894,0.001102806,0.000991546,1
609,1620.778,21.976,0.17683584,0.27371073,0.063900143,0.000585094,0.000577039,1
610,1293.599,27.519,0.267977882,0.364140057,0.053402219,0.000565431,0.000551779,1
611,2155.33,16.588,0.480711743,0.563302086,0.057247019,0.000507161,0.000526519,1
612,1536.154,23.212,0.496160737,0.291600099,0.050930436,0.0004628,0.000444736,1
613,1889.051,18.84,0.206924871,-0.031366713,0.064538259,0.00069324,0.000674144,1
614,1339.097,26.502,0.527831722,0.311113077,0.037674245,0.000422994,0.000410366,1
615,1692.652,21.024,0.322267274,-0.060729938,0.094592135,0.000904497,0.000943718,1
616,1690.947,21.158,0.477792581,0.242806627,0.077908056,0.000931354,0.000815763,1
617,1611.667,22.143,0.598003419,0.240109817,0.051611241,0.000581497,0.000517202,1
618,1771.626,20.087,0.631336566,0.626136692,0.042828646,0.000443376,0.0004143,1
619,1690.537,21.166,0.334416767,0.075788406,0.083852889,0.000851503,0.000783464,1
620,1069.763,33.138,0.454620833,0.33207997,0.037761381,0.000399974,0.000383243,1
621,1388.21,25.57,0.547089395,0.296304746,0.03788402,0.000445774,0.000418855,1
622,1522.597,23.347,0.390547335,0.13715864,0.072737797,0.000665424,0.00065054,1
623,1579.05,22.587,0.171983853,-0.082512686,0.04285874,0.000497809,0.00047041,1
624,1508.436,23.687,0.130208193,0.18592421,0.068258716,0.000741678,0.000705615,1
625,1537.869,23.167,0.3018343,0.177026547,0.072250383,0.000713623,0.000780358,1
626,2095.169,17.04,0.414119367,0.246078598,0.079938759,0.000974757,0.000865455,1
627,1484.581,23.951,0.565624139,0.404503197,0.046123547,0.000440978,0.000424445,1
628,2683.555,13.367,0.17291093,0.032193526,0.087718773,0.001304471,0.00115739,1
629,1303.867,27.189,0.06906642,-0.078723129,0.030866751,0.00045105,0.00043397,1
630,1552.811,22.895,0.112390357,0.166324855,0.041505352,0.000512916,0.000451569,1
631,2046.513,17.561,0.234982137,0.277823858,0.05545349,0.000607634,0.000558612,1
632,1760.656,20.219,0.743795355,0.694387277,0.077031527,0.000553681,0.000714104,1
633,1528.811,23.371,0.194056087,0.165861966,0.067046633,0.0009244,0.000817213,1
634,1990.114,17.898,0.504912158,0.145100125,0.097885393,0.000760382,0.000775182,1
635,1746.817,20.39,0.118554028,0.004739203,0.070622005,0.000752709,0.000779737,1
636,1751.052,20.404,0.523262603,0.170673585,0.054763843,0.00045081,0.000439146,1
637,1911.244,18.6,0.117202338,0.134354559,0.04449537,0.000555839,0.000502088,1
638,1311.934,27.067,0.29138688,0.155678156,0.074163576,0.000650797,0.000666897,1
639,2245.538,15.929,0.399003299,0.308572603,0.090393919,0.000792754,0.000847234,1
640,1784.37,20.02,0.326881218,0.278925551,0.087525764,0.000894186,0.001052832,1
641,1467.574,24.264,0.127270017,0.214295146,0.046682077,0.000594206,0.000573519,1
642,1694.808,21.071,0.354536047,0.231275166,0.08882098,0.00098195,0.000971255,1
643,2402.991,14.849,0.23457559,0.251256376,0.074390757,0.000852942,0.000884917,1
644,1248.491,28.4,0.463620957,0.31585712,0.040644531,0.000429468,0.000411609,1
