,GLRLM2,GLRLM4,correlation_135,contrast_90,contrast_135,energy_45,energy_90,energy_135,Label
284,2436.771,14.744,-0.005974864,264.1402831,344.1059557,0.029798518,0.029632488,0.029135296,1
285,2787.304,12.896,0.117083751,186.6969112,351.7243767,0.030616155,0.030874622,0.030030978,1
286,2050.33,17.426,0.377807237,208.485843,188.0450139,0.031882291,0.031511826,0.031931141,1
287,1718.196,20.719,0.158629911,209.7908623,240.1184211,0.031886051,0.032097719,0.03180322,1
288,1979.775,18.098,0.20597426,1075.483269,1149.152355,0.025800465,0.023599898,0.023586408,1
289,1166.696,30.614,-0.039347201,3880.036036,4212.907202,0.019975353,0.019475864,0.020011334,1
290,1213.987,29.29,-0.109212364,2762.904118,3173.727839,0.020308696,0.019989993,0.020124849,1
291,1662.126,21.503,0.277342294,350.541184,359.6495845,0.026754077,0.026830967,0.026981662,1
292,1788.444,19.932,0.286447223,335.6698842,352.8822715,0.027531512,0.02698486,0.027180889,1
293,1193.662,29.761,0.241428981,1105.208494,1213.83518,0.022397454,0.021511602,0.021795159,1
294,2080.281,17.248,0.195101381,231.2960103,178.4051247,0.035162056,0.0325938,0.034469869,1
295,1332.464,26.636,0.301284266,1124.874517,1157.069252,0.021540625,0.021660274,0.022095646,1
296,2086.102,17.152,0.33087925,884.5057915,1441.113573,0.022359951,0.021769923,0.021434609,1
297,1135.047,31.223,0.298876561,2036.746461,1983.053324,0.020890725,0.020420375,0.021328066,1
298,1891.779,18.855,0.338043891,543.0521236,781.0914127,0.026411293,0.025236386,0.024723089,1
299,1380.42,25.748,0.478888726,719.6132561,776.0200831,0.021817152,0.021755652,0.022290134,1
300,2147.406,16.674,0.085212343,558.2876448,572.25,0.026821214,0.026942627,0.027705159,1
301,1335.284,26.548,0.622978529,1016.981982,854.1814404,0.020965202,0.020465951,0.021484892,1
302,1314.756,26.956,0.273011591,897.1164736,1123.072022,0.021113367,0.021029774,0.021729046,1
303,1500.778,23.777,0.670558187,671.6287001,991.1468144,0.021175741,0.021019927,0.020862009,1
304,1015.873,34.864,0.243994988,1428.419562,1558.128809,0.021096324,0.020955804,0.02109064,1
305,1093.537,32.512,0.085825297,1943.604247,2058.990305,0.020810221,0.020374698,0.020508439,1
306,1279.627,27.724,0.298564676,898.8468468,1398.910665,0.021668266,0.021477888,0.021361768,1
307,2423.976,14.862,0.361809909,213.3951094,267.601108,0.028410238,0.028817767,0.028291826,1
308,1522.424,23.342,0.246328649,662.6550837,1059.228532,0.022769089,0.022545493,0.022359951,1
309,1173.105,30.247,0.282687595,472.5694981,748.1828255,0.024287643,0.023687468,0.023139937,1
310,1971.992,18.066,-0.13647329,1469.205277,1780.860111,0.021518349,0.021289079,0.021384207,1
311,1733.066,20.544,0.200464934,228.7528958,235.3954294,0.031293971,0.030588287,0.030514166,1
312,1097.398,32.338,-0.099855508,1741.993565,1984.617729,0.020965202,0.020881571,0.021119045,1
313,1655.404,21.521,0.49360944,384.2985843,359.0124654,0.026040991,0.025860401,0.026165008,1
314,1976.02,18.079,0.403024116,157.0939511,285.7126039,0.030305203,0.031955493,0.031255635,1
315,1591.837,22.36,0.664261062,502.4851995,776.6253463,0.022921287,0.023210668,0.023954613,1
316,1536.884,23.193,0.306943255,452.2722008,368.9473684,0.027985038,0.0287134,0.029106476,1
317,2853.884,12.549,0.804100516,583.3449163,380.648892,0.026238222,0.02638745,0.026736146,1
318,1753.244,20.327,0.130480221,289.8256113,669.1385042,0.027976468,0.029206707,0.027679181,1
319,1599.31,22.234,0.342249835,734.8861004,624.4660665,0.025131921,0.024910208,0.025627947,1
320,2330.757,15.331,0.579812556,463.0990991,532.7756233,0.024698829,0.024764326,0.024983593,1
321,1586.99,22.485,-0.030895573,263.466538,369.4238227,0.02994702,0.02947837,0.029705832,1
322,1109.763,31.929,0.088151539,1673.638996,2727.492382,0.02053181,0.019870525,0.020420558,1
323,2374.444,15.086,0.069172261,280.3384813,315.2174515,0.03034474,0.030031562,0.030138581,1
324,1390.154,25.499,-0.040795799,1324.568855,1267.205679,0.022171483,0.021191601,0.02211734,1
325,1423.771,24.976,0.094935362,338.7168597,357.531856,0.030970471,0.029879503,0.031070962,1
326,1350.14,26.323,0.102319694,564.6023166,808.1703601,0.024163915,0.023809524,0.023248491,1
327,1493.419,23.728,0.263240045,788.2599743,810.1198061,0.023020457,0.022282226,0.022721648,1
328,1482.905,23.989,0.267744223,439.6679537,424.0692521,0.024983593,0.025260986,0.025651329,1
329,1785.778,19.904,0.239862712,759.7258687,1090.761773,0.022311639,0.022142407,0.022182296,1
330,1735.461,20.534,0.207375153,331.5250965,320.8054017,0.029914974,0.030506953,0.03076071,1
331,1793.936,19.912,0.10376258,371.2187902,428.8088643,0.026888184,0.026977186,0.027268967,1
332,1293.794,27.459,0.010023143,677.2432432,856.0796399,0.02345387,0.023809524,0.024223383,1
333,1617.3,22.088,0.041482568,276.484556,273.3054017,0.030604404,0.030271901,0.030110721,1
334,1590.355,22.355,0.586020751,1308.708494,1249.451524,0.020190277,0.020005523,0.020578474,1
335,1059.142,33.486,0.061437761,923.1801802,885.9771468,0.022936974,0.022393453,0.023253647,1
336,1780.324,19.958,0.146131772,903.9214929,1110.981994,0.022879402,0.022011109,0.021877519,1
337,1880.799,19.016,0.183835464,342.8963964,501.9722992,0.027347995,0.025687688,0.02535988,1
338,1325.118,26.873,0.213092724,552.3108108,645.1163435,0.023566066,0.023883325,0.023814057,1
339,1435.615,24.942,0.03592382,1383.339768,1534.745152,0.021215338,0.020561834,0.021389813,1
340,1965.976,18.259,0.027684624,236.8809524,291.3109418,0.03261839,0.032226471,0.032017386,1
341,1532.18,23.206,0.229716321,959.2702703,886.6634349,0.02217689,0.021893212,0.02256279,1
342,1426.335,24.857,0.164557233,988.8275418,1590.810249,0.021540625,0.021477888,0.021356155,1
343,1400.737,25.542,0.350268044,841.2348777,579.6198061,0.023984625,0.024389438,0.024877791,1
344,1189.855,29.733,0.344757995,729.1370656,863.8275623,0.02242955,0.021516414,0.021981399,1
345,1252.207,28.355,0.069010738,1008.350064,1131.15928,0.022947426,0.021636363,0.022295513,1
346,1388.476,25.56,0.011363648,949.002574,1054.277008,0.023098449,0.022142407,0.022816431,1
347,1812.866,19.665,0.561360786,436.3082368,934.5588643,0.02196503,0.02276483,0.022895118,1
348,1757.173,20.232,0.115387606,970.8519949,969.1301939,0.023839217,0.022398075,0.022679395,1
349,2118.678,16.857,0.302448582,354.2425997,336.3891967,0.027561979,0.027380933,0.027583721,1
350,1244.866,28.545,0.100323774,719.7374517,724.5948753,0.023499833,0.02360867,0.024178795,1
351,1304.266,27.199,-0.134400237,1667.435006,1958.718144,0.021412223,0.020772217,0.02135054,1
352,1920.744,18.555,0.424243078,461.0495495,635.6218837,0.023030871,0.023134721,0.023051686,1
353,2087.961,17.125,0.252955704,517.3545689,601.2479224,0.025284122,0.024176277,0.024572292,1
354,1484.281,23.886,0.182144079,966.98713,839.5131579,0.022968316,0.022388829,0.022779618,1
355,898.855,39.359,0.24822846,1563.291506,1648.454986,0.020555155,0.020526561,0.020879243,1
356,1437.519,24.852,0.077857036,976.46139,1313.225069,0.021389813,0.021395792,0.021888477,1
357,1904.564,18.753,0.018822112,911.7927928,955.7873961,0.027299728,0.026426653,0.025985683,1
358,2019.657,17.709,0.521547903,967.0630631,640.234072,0.023124388,0.022900849,0.024771537,1
359,1154.212,30.684,0.288325117,2334.939511,2474.281163,0.02005323,0.01945459,0.019981355,1
360,1579.775,22.633,0.106091152,343.0830116,356.3885042,0.028708307,0.028335957,0.028653962,1
361,1416.922,25.06,0.361186555,1050.800515,1481.454986,0.021712487,0.021015001,0.02119272,1
362,1399.438,25.357,0.277809973,859.484556,1596.052632,0.02170144,0.021390953,0.021141742,1
363,1296.364,27.362,0.530148104,1347.333333,1227.382271,0.020326399,0.019886148,0.020479187,1
364,1583.862,22.479,0.113745552,719.3738739,707.1211911,0.02345387,0.023071988,0.023728313,1
365,2002.433,17.904,0.314749204,284.530888,210.2202216,0.030608322,0.030493376,0.031381967,1
366,1538.168,23.2,0.271036642,1242.572716,1537.765235,0.025595178,0.022760282,0.022626467,1
367,1320.653,26.99,-0.0046678,277.997426,435.1364266,0.028109008,0.027927483,0.027942162,1
368,1530.954,23.291,0.262953996,992.6589447,985.5124654,0.022695249,0.022388829,0.022973535,1
369,1406.013,25.202,0.251828991,923.9028314,922.4875346,0.022295513,0.021727082,0.022133597,1
370,1821.362,19.541,0.091589046,589.5122265,1113.31856,0.023839217,0.023887659,0.023067284,1
371,1652.675,21.535,0.188303003,948.3938224,925.0055402,0.022520239,0.021836396,0.022160665,1
372,2578.977,13.942,0.371816841,145.6718147,264.4979224,0.029069379,0.030241107,0.02921338,1
373,1809.892,19.707,0.211564365,307.3661519,536.3933518,0.025860807,0.027229279,0.027487928,1
374,1370.429,25.902,0.25599707,1426.690476,1810.793629,0.020560987,0.020201206,0.020508439,1
375,2066.29,17.341,0.455695857,214.7606178,163.3885042,0.031477336,0.030141669,0.031101817,1
376,1416.398,25.078,0.191748464,715.9723295,672.9023546,0.024925938,0.024486869,0.025269892,1
377,1817.58,19.643,0.350496522,250.9620335,225.8254848,0.032200354,0.032348311,0.032493175,1
378,1925.887,18.486,0.493617519,593.9485199,358.2160665,0.027251374,0.027640581,0.02943417,1
379,1242.982,28.501,0.276875192,970.0456885,1272.884349,0.021445793,0.021024851,0.021690387,1
380,1220.584,29.142,0.297693229,1298.389961,1088.74169,0.022024992,0.020767232,0.021629498,1
381,1428.914,24.937,0.442168102,417.0733591,761.9473684,0.028565957,0.027512945,0.027765679,1
382,1568.323,22.679,0.207882176,856.3211068,650.9078947,0.024479409,0.024060385,0.025136692,1
383,1761.871,20.234,0.558796379,264.4472329,375.283241,0.027461745,0.028097481,0.027752721,1
384,1610.558,22.084,0.368188321,535.002574,527.6211911,0.025506021,0.026403138,0.026816744,1
385,2132.449,16.748,0.020135118,226.6731017,258.7354571,0.035454088,0.034716248,0.034218516,1
386,1260.616,28.117,0.414550273,846.0939511,1434.422438,0.023134755,0.022076856,0.022128179,1
387,1949.242,18.299,0.170277091,195.3925354,183.650277,0.034246535,0.035269471,0.035763854,1
388,1317.829,26.886,0.212129345,1148.851995,1629.264543,0.020677283,0.020334009,0.020473332,1
389,1044.45,33.991,-0.158099291,1588.707851,2070.831025,0.02165166,0.020866693,0.021412223,1
390,1399.239,25.351,0.09163881,1013.583012,1073.997922,0.022024992,0.021949881,0.022424203,1
391,1566.831,22.857,0.078534185,449.9234234,562.2887812,0.029385249,0.027573083,0.026986105,1
392,1527.033,23.312,0.124192016,351.4414414,446.251385,0.026848022,0.028939648,0.028296063,1
393,1565.133,22.801,-0.112284123,639.980695,651.6073407,0.030889066,0.029990168,0.029685644,1
394,1197.83,29.583,0.23680554,1544.923423,2282.822715,0.020607585,0.020420375,0.020485041,1
395,1696.336,21.037,-0.12825287,529.510296,693.8393352,0.026406753,0.024930979,0.02486815,1
396,1721.948,20.707,0.408704799,460.3764479,463.1572022,0.02481989,0.024876939,0.024997986,1
397,1330.697,26.605,0.115796099,1310.791506,1584.362881,0.021440202,0.020836905,0.021305568,1
398,1731.21,20.535,0.155339117,994.0669241,1634.475762,0.021959571,0.021774677,0.021507202,1
399,1675.555,21.313,0.873873087,2043.78121,664.6163435,0.022402806,0.02383994,0.027907814,1
400,1523.438,23.463,0.54824317,476.4092664,355.0090028,0.025255654,0.02548945,0.026119144,1
401,1058.688,33.516,-0.018981342,1778.384813,2053.155125,0.020890725,0.020257498,0.020752526,1
402,1644.381,21.564,0.149514476,1364.407336,1480.822715,0.021395418,0.020717323,0.021361768,1
403,2184.279,16.435,0.39838024,246.7149292,234.3351801,0.028628846,0.028171074,0.028762548,1
404,1639.249,21.671,0.227591509,630.498713,623.9702216,0.024119217,0.023599898,0.023382193,1
405,1718.512,20.777,0.119742246,228.5830116,266.2555402,0.032039846,0.030581518,0.031144192,1
406,1158.477,30.607,0.182770205,876.7882883,1143.196676,0.022257838,0.021482708,0.021729046,1
407,2170.71,16.417,0.469283959,567.7380952,753.3455679,0.023758611,0.024385193,0.024129157,1
408,2337.062,15.242,0.538564285,184.6782497,180.1613573,0.02908175,0.028796204,0.031028486,1
409,1147.519,30.874,0.209980666,918.9214929,1177.033934,0.021789658,0.021703246,0.022111918,1
410,1740.963,20.511,0.355408517,787.7612613,757.9563712,0.02326911,0.023018082,0.023088065,1
411,2069.935,17.258,0.091021967,585.9942085,926.0941828,0.023160653,0.023009085,0.023412938,1
412,1234.543,28.721,0.169826155,1761.046976,1911.623269,0.020717833,0.019860102,0.020560987,1
413,1131.465,31.35,0.135355287,1279.017375,1785.024238,0.020999486,0.020323825,0.020896463,1
414,1323.641,26.811,0.107140691,1120.675676,1092.177978,0.021997756,0.021949881,0.022652946,1
415,1266.159,28.119,0.123545183,317.8719434,354.2091413,0.02802357,0.0271188,0.027496651,1
416,1311.532,27.035,0.43927456,1549.206564,2108.907202,0.02036176,0.019781758,0.020560987,1
417,2098.44,17.065,-0.015437017,458.2425997,679.1094183,0.02789922,0.026158915,0.024713388,1
418,1607.536,22.025,-0.023680171,620.4530245,1145.634349,0.02326911,0.022909888,0.022705812,1
419,1276.954,27.776,0.199741625,482.1184041,573.3199446,0.026022568,0.026051844,0.026027175,1
420,2374.138,15.233,0.275709922,219.6737452,254.7700831,0.030206134,0.029453777,0.029118831,1
421,1327.783,26.745,0.444899348,1913.421493,1637.357341,0.020101005,0.01994852,0.020862009,1
422,1305.591,27.143,0.190698411,1437.371943,1683.169668,0.021473728,0.020501329,0.020856261,1
423,2592.022,13.847,0.545078934,255.041184,223.8448753,0.027198528,0.027187426,0.028770884,1
424,1188.571,29.93,-0.122801709,1544.091377,2046.117729,0.021551754,0.020642233,0.021153081,1
425,1940.472,18.277,0.289537562,527.3873874,558.5851801,0.028645593,0.028335957,0.028279109,1
426,1228.956,28.867,0.267202917,1699.296654,1721.560942,0.020965202,0.020175567,0.020560987,1
427,1424.766,24.881,0.217481035,1173.79408,1158.947368,0.021429014,0.021019927,0.021948648,1
428,965.362,36.808,-0.018857287,1018.340412,1020.693213,0.023124388,0.021964026,0.022594651,1
429,1837.367,19.456,0.494956808,209.9877735,268.351108,0.027043801,0.027271068,0.027048234,1
430,1442.657,24.673,0.183694375,688.9890605,760.465374,0.023829156,0.023098895,0.02367773,1
431,1401.337,25.364,0.154017917,618.4330759,742.450831,0.023874396,0.022932471,0.023207197,1
432,2060.788,17.343,0.151279744,195.954955,232.5775623,0.031852192,0.032300271,0.031568619,1
433,1862.849,19.213,0.108366528,640.7644788,777.1177285,0.02512715,0.025137741,0.025179583,1
434,1510.933,23.569,0.086736566,794.6981982,830.2742382,0.022942201,0.022504129,0.022905589,1
435,1565.158,22.814,0.066424613,1197.646075,1384.470222,0.023909524,0.023357389,0.023697976,1
436,1528.997,23.248,0.429742398,964.8320463,815.6682825,0.022456261,0.022175111,0.022726924,1
437,2015.815,17.738,0.149902873,225.8770914,282.7922438,0.030912346,0.030537479,0.030301246,1
438,1780.743,19.959,0.009357125,697.6119691,871.6495845,0.025430698,0.025145976,0.024964389,1
439,1747.657,20.332,0.001065653,502.0746461,527.1779778,0.027869122,0.02749789,0.028287588,1
440,1475.296,24.088,0.418587038,443.0019305,487.4383657,0.023697976,0.023978495,0.024853682,1
441,1536.631,23.162,0.077085336,361.7355212,365.934903,0.027640169,0.027692966,0.027317289,1
442,1423.472,25.02,0.143008451,908.9498069,1004.331025,0.022889881,0.022927956,0.022599957,1
443,1418.929,25.007,0.267767756,1837.927284,2478.416205,0.02034998,0.020052042,0.020065184,1
444,1415.644,25.088,0.524109508,1342.305019,1213.020776,0.020630844,0.02031873,0.021361768,1
445,1958.041,18.308,0.318545729,300.0328185,437.2063712,0.028924662,0.029527495,0.029229792,1
446,2762.447,12.989,0.629328187,220.7574003,156.6253463,0.028999178,0.029712732,0.030210103,1
447,1177.575,30.119,0.310826191,1168.084942,1078.705679,0.021147412,0.021118197,0.021756618,1
448,1760.049,20.189,0.374545636,427.2837838,843.9445983,0.024405831,0.024077589,0.023545706,1
449,2021.642,17.691,0.782807669,497.0148005,253.3282548,0.02579117,0.025399941,0.027339226,1
450,1661.239,21.408,0.180718249,362.4362934,365.8836565,0.027946453,0.027760173,0.027696502,1
451,1445.652,24.622,0.184981811,826.4266409,1065.911357,0.025160529,0.023870318,0.023010038,1
452,1863.396,19.181,0.080539786,465.6711712,422.6364266,0.02857435,0.027558061,0.028825007,1
453,1336.875,26.515,0.469006705,1617.131274,2590.342798,0.020130806,0.019995171,0.020225875,1
454,1191.718,29.728,0.325635212,1971.119048,1908.018006,0.019891145,0.019760814,0.020005342,1
455,1308.965,27.144,0.078835378,905.7052767,826.0470914,0.023484522,0.022591364,0.023041281,1
456,1775.33,20.079,0.271114481,201.0148005,208.6295014,0.032393395,0.032213619,0.03180699,1
457,1643.328,21.719,0.194476258,369.0341055,359.6745152,0.027470476,0.026571201,0.027167653,1
458,1985.693,17.942,0.193193902,720.7561133,762.299169,0.023894476,0.023157084,0.023479416,1
459,1948.566,18.366,0.031717906,598.6853282,749.6890582,0.028232434,0.028982543,0.02813885,1
460,1232.839,28.768,0.016135026,706.8790219,896.4473684,0.024322174,0.023831254,0.024282706,1
461,1765.463,20.221,-0.075408656,959.6814672,1126.815097,0.022721648,0.022193777,0.022386745,1
462,1489.095,23.873,0.424623406,1062.361647,1536.967452,0.021473728,0.020712326,0.020884985,1
463,1712.644,20.736,0.247365265,817.9646075,1086.74723,0.021718008,0.021381271,0.021844613,1
464,1827.805,19.472,0.314681098,193.9362934,187.9369806,0.033277046,0.034704318,0.034088627,1
465,2047.726,17.419,0.254831181,513.7001287,573.7368421,0.025548292,0.026000134,0.025819047,1
466,1757.387,20.362,0.0807082,289.7477477,329.0283934,0.032929345,0.031478957,0.030815229,1
467,1582.017,22.603,0.475659186,1098.592664,687.4487535,0.024542999,0.024283092,0.025670018,1
468,1304.172,27.294,0.08135547,468.0160875,784.2666205,0.024029573,0.023822564,0.023525329,1
469,1166.978,30.459,-0.018843406,2507.846847,2750.25554,0.020764078,0.019776524,0.020467475,1
470,1899.175,18.797,0.245502022,480.6705277,537.1481994,0.02578652,0.025736004,0.025902499,1
471,1482.709,24.058,0.330341325,588.2290862,540.2873961,0.02455765,0.024507999,0.024640508,1
472,1712.832,20.781,0.354120542,1455.320463,1219.663435,0.021872038,0.021550067,0.022193103,1
473,1446.237,24.647,0.063926417,592.4993565,648.7202216,0.025971837,0.025137741,0.025103281,1
474,1565.969,22.719,0.30275587,403.5990991,449.6018006,0.026497405,0.026253722,0.025911755,1
475,1369.177,26.13,0.196080837,431.2277992,597.1246537,0.02480056,0.025269181,0.025350423,1
476,2203.284,16.259,0.291113466,384.1550837,472.4923823,0.033255422,0.031789844,0.03152301,1
477,1220.097,29.043,0.168303416,1434.910553,1688.072715,0.020896463,0.020445708,0.020953761,1
478,1757.481,20.399,0.06077497,1183.464607,1491.578947,0.029531769,0.028049543,0.02857435,1
479,2746.046,13.061,0.478841655,356.5611326,232.3788089,0.031366681,0.032412253,0.03300935,1
480,1425.772,24.932,0.100653456,1173.415058,1171.912742,0.021518349,0.021078944,0.021204032,1
481,2151.347,16.577,0.185777497,367.9350064,576.9695291,0.026288439,0.026202411,0.025331497,1
482,1071.526,33.072,0.331657806,1400.388674,1534.583102,0.020420558,0.020410234,0.020461616,1
483,1869.488,19.11,0.823283641,844.0598456,347.5200831,0.02649288,0.026931098,0.026238222,1
484,1990.785,17.869,0.303254903,618.7561133,720.7617729,0.027509729,0.027252081,0.027158825,1
485,1874.037,19.126,0.045653715,1637.412484,1910.524238,0.021718008,0.020876613,0.021266139,1
486,1685.955,21.076,0.351622946,1404.245174,1257.607341,0.02135054,0.020536645,0.021507202,1
487,1513.223,23.442,-0.013058841,880.8378378,1190.065789,0.022795402,0.022964049,0.023082872,1
488,1680.832,21.155,0.276749955,944.1486486,1108.876731,0.023999617,0.023206207,0.023145118,1
489,1610.059,22.117,0.327192333,715.6132561,772.5540166,0.022853186,0.022792099,0.022916056,1
490,1705.687,20.918,0.16446878,461.8899614,519.5048476,0.025763262,0.025840377,0.026022568,1
491,1467.783,24.203,-0.005290903,1015.416345,1068.193906,0.023030871,0.02288276,0.02284269,1
492,1349.387,26.339,0.530590589,1212.708494,1567.081025,0.020982351,0.02003138,0.020607585,1
493,1510.957,23.487,-0.015679275,501.5875161,777.8067867,0.025402395,0.025727957,0.024997986,1
494,1488.792,23.902,0.651297768,915.4903475,572.0242382,0.023088065,0.023560386,0.023798948,1
495,1728.709,20.546,0.348105389,1303.555985,1412.488227,0.020654077,0.02020633,0.021010902,1
496,1317.272,26.925,0.069106343,546.7625483,702.184903,0.025397674,0.024822782,0.024601551,1
497,1598.899,22.181,-0.02679307,628.2258687,689.6814404,0.027132324,0.027767631,0.027426795,1
498,1513.818,23.498,0.004104424,385.9478764,650.5304709,0.02847768,0.02786068,0.026754077,1
499,2185.646,16.357,0.272957904,516.3191763,710.7562327,0.023093258,0.023049543,0.02345387,1
500,1160.328,30.503,-0.083732261,1470.795367,1738.775623,0.021288679,0.020672302,0.021198377,1
501,1121.285,31.66,0.388598198,1367.330759,1367.359418,0.020815981,0.02031873,0.020752526,1
502,1279.244,27.736,0.36304253,1440.481982,1427.471607,0.021512776,0.020817022,0.02129994,1
503,1277.431,27.813,0.026476684,1612.992921,1873.144737,0.02131682,0.020313635,0.021010902,1
504,1291.129,27.495,0.390201921,707.0148005,607.634349,0.023320579,0.023604284,0.02386435,1
505,1721.124,20.798,0.414995732,1062.046332,1551.970222,0.034539365,0.031541379,0.030376333,1
506,1445.114,24.623,0.207359517,745.507722,685.8476454,0.023829156,0.02346352,0.024044537,1
507,1805.884,19.701,0.542970226,898.1235521,971.1765928,0.021806159,0.020950863,0.021540625,1
508,2437.625,14.693,0.509008705,216.4009009,252.4937673,0.028355322,0.028097481,0.028346864,1
509,1518.058,23.497,0.222078344,142.6750322,150.7873961,0.034936283,0.035433462,0.034840059,1
510,1951.913,18.272,0.362473714,475.8140283,396.7590028,0.027535866,0.026730462,0.027566329,1
511,1805.947,19.767,0.346229372,516.3635779,511.6163435,0.024858506,0.024747599,0.025749297,1
512,2400.017,14.889,0.546570211,139.5328185,115.2285319,0.033774147,0.033517675,0.035294789,1
513,1720.771,20.682,0.112482702,271.8159588,365.6177285,0.028172916,0.029217339,0.029373006,1
514,2016.021,17.663,0.416249727,463.3455598,428.2070637,0.02754022,0.027644326,0.028410238,1
515,1856.148,19.564,0.079172046,905.6576577,977.049169,0.022936974,0.022742081,0.022983971,1
516,1346.065,26.383,-0.004866369,1992.913771,2285.211911,0.021333687,0.020891484,0.020810221,1
517,1800.067,19.863,0.281318164,353.536036,309.1059557,0.027648843,0.027730324,0.027731112,1
518,1667.154,21.337,0.716867602,741.481982,1204.517313,0.030951108,0.032755384,0.037946726,1
519,1771.148,20.335,-0.024698873,1555.421493,1808.981302,0.021657196,0.020384857,0.021406623,1
520,1343.985,26.386,0.381646773,1743.02574,2121.09349,0.020124849,0.019639952,0.020255493,1
521,1533.918,23.214,0.237236417,243.0341055,375.9092798,0.02776136,0.027576837,0.026749595,1
522,1937.099,18.427,0.314899039,163.4054054,203.1786704,0.032404497,0.033057399,0.032434083,1
523,1862.624,19.123,0.061050757,760.3223938,861.9459834,0.024099325,0.023865981,0.023560978,1
524,1348.518,26.552,0.122960896,1562.608752,1449.839335,0.021361768,0.02098049,0.021344924,1
525,1317.37,26.987,0.654071568,1203.099743,1590.153047,0.022128179,0.023067501,0.023525329,1
526,1232.55,28.72,0.15116924,2224.550193,2242.866343,0.020496743,0.01990696,0.021022312,1
527,2278.101,15.852,0.314519776,538.7084942,412.8691136,0.024674545,0.024839458,0.0264793,1
528,2327.837,15.383,0.52530474,193.4066924,144.4806094,0.031723953,0.031789844,0.032614714,1
529,1890.119,18.801,0.141962817,463.0418275,454.0602493,0.030698283,0.029277511,0.030182309,1
530,2322.351,15.425,0.358318673,164.2696268,161.5540166,0.034539365,0.0371646,0.034497685,1
531,1127.777,31.44,0.17955059,1388.78314,1706.003463,0.020729404,0.020496278,0.021039415,1
532,1564.796,22.69,0.140095646,698.3198198,898.0277008,0.023294859,0.022300802,0.022488273,1
533,2154.956,16.51,0.283973738,384.6988417,393.348338,0.027396178,0.02735067,0.028296063,1
534,1056.364,33.656,-0.254676922,2124.750965,2272.584488,0.021209685,0.020521517,0.021153081,1
535,1209.173,29.42,-0.000132062,933.9124839,962.6052632,0.023555888,0.022773923,0.023341135,1
536,2310.779,15.521,0.660670613,699.8487773,1130.493767,0.025948745,0.02508002,0.025473094,1
537,1633.169,21.822,-0.047413809,830.0849421,886.3850416,0.024747325,0.023339654,0.023809021,1
538,2381.653,15.07,0.140179107,229.0341055,250.8095568,0.033621153,0.031462509,0.031263306,1
539,1300.715,27.24,0.251954172,950.46139,874.299169,0.022311639,0.021712784,0.022311639,1
540,1478.574,24.019,0.241547695,604.7323037,724.7825485,0.023733365,0.022896328,0.022705812,1
541,1727.168,20.656,0.678131429,517.4066924,486.9542936,0.023718205,0.024512223,0.025660675,1
542,2125.412,16.79,0.210336323,192.9723295,224.4286704,0.032192907,0.033176187,0.033071039,1
543,1474.891,24.057,0.342049051,1634.245174,1650.635042,0.02036176,0.019828802,0.020308696,1
544,1561.189,22.717,0.227932983,1191.034106,1102.482687,0.023186522,0.023094412,0.023869374,1
545,2409.927,14.905,0.527949172,195.7528958,160.132964,0.029184636,0.029291652,0.030273536,1
546,1591.334,22.387,-0.158781619,1930.032175,2257.33518,0.021062197,0.020308538,0.020752526,1
547,1462.76,24.337,0.219434652,301.4697555,415.3601108,0.027873424,0.028075366,0.027752721,1
548,1620.27,21.943,0.008137491,950.8378378,1023.23338,0.023181351,0.022650857,0.023082872,1
549,1644.235,21.634,0.038317732,711.7638353,715.4037396,0.026251927,0.026012076,0.026128323,1
550,1029.833,34.376,0.248616995,1355.500644,1428.066482,0.021084955,0.020841872,0.021124722,1
551,2065.4,17.344,0.056971997,255.0353925,239.7894737,0.033413679,0.032226471,0.033121756,1
552,1179.478,30.045,0.303381525,894.462677,936.6745152,0.022748016,0.022090919,0.022365312,1
553,1695.046,21.026,0.410404327,756.6583012,720.2583102,0.022128179,0.021931008,0.023082872,1
554,2672.878,13.439,0.43024871,149.4362934,183.7534626,0.032009895,0.031867904,0.030745115,1
555,2119.03,17.008,0.240231823,275.2985843,289.715374,0.030309159,0.029185432,0.030011009,1
556,1689.058,21.134,0.267662306,504.965251,473.5990305,0.026187909,0.025359151,0.026238222,1
557,1581.096,22.555,0.535154913,753.5791506,795.9923823,0.022090219,0.021468246,0.022139013,1
558,1553.581,22.879,0.204368757,873.1177606,872.4148199,0.023263957,0.023013584,0.023227853,1
559,1425.684,24.939,0.345170197,393.7625483,337.0948753,0.026834622,0.026742078,0.02679438,1
560,1702.662,20.858,0.365898044,964.8217503,1173.198061,0.021718008,0.02141997,0.021712487,1
561,1676.845,21.254,0.238037041,242.3063063,215.4210526,0.031553423,0.031241277,0.032237567,1
562,2106.997,16.983,0.546392482,185.5173745,164.8947368,0.031739067,0.032039612,0.033277046,1
563,1321.675,26.848,0.337731633,930.7985843,967.1855956,0.021833633,0.021641148,0.021695914,1
564,2264.769,15.721,0.39085294,987.4375804,729.4383657,0.022732199,0.021836396,0.0223921,1
565,1921.444,18.557,-0.058345133,886.3359073,1145.445983,0.023748516,0.022499529,0.022926517,1
566,1272.154,27.904,0.162369932,1337.676963,1205.550554,0.021943185,0.021323091,0.021640582,1
567,1093.667,32.414,0.53954726,1706.081725,1513.367036,0.02044403,0.019849674,0.020595945,1
